timestamp_seconds,latitude,longitude,altitude_if_available
279.90883,47.3836406,8.5457384,472.678
279.942163,47.3836406,8.5457384,472.678
279.975496,47.3836406,8.5457384,472.678
280.00756,47.3836424,8.54574,472.852
280.040893,47.3836424,8.54574,472.852
280.074226,47.3836424,8.54574,472.852
280.107559,47.3836424,8.54574,472.852
280.140892,47.3836424,8.54574,472.852
280.174225,47.3836424,8.54574,472.852
280.207146,47.3836436,8.5457413,472.91
280.240479,47.3836436,8.5457413,472.91
280.273812,47.3836436,8.5457413,472.91
280.307145,47.3836436,8.5457413,472.91
280.340478,47.3836436,8.5457413,472.91
280.373811,47.3836436,8.5457413,472.91
280.401755,47.3836447,8.5457435,473.011
280.435088,47.3836447,8.5457435,473.011
280.468421,47.3836447,8.5457435,473.011
280.501754,47.3836447,8.5457435,473.011
280.535087,47.3836447,8.5457435,473.011
280.56842,47.3836447,8.5457435,473.011
280.60863,47.383645,8.5457453,472.956
280.641963,47.383645,8.5457453,472.956
280.675296,47.383645,8.5457453,472.956
280.708629,47.383645,8.5457453,472.956
280.741962,47.383645,8.5457453,472.956
280.775295,47.383645,8.5457453,472.956
280.805348,47.3836451,8.5457474,472.858
280.838681,47.3836451,8.5457474,472.858
280.872014,47.3836451,8.5457474,472.858
280.905347,47.3836451,8.5457474,472.858
280.93868,47.3836451,8.5457474,472.858
280.972013,47.3836451,8.5457474,472.858
281.007179,47.383645,8.5457499,472.791
281.040512,47.383645,8.5457499,472.791
281.073845,47.383645,8.5457499,472.791
281.107178,47.383645,8.5457499,472.791
281.140511,47.383645,8.5457499,472.791
281.173844,47.383645,8.5457499,472.791
281.20598,47.3836458,8.5457525,472.8
281.239313,47.3836458,8.5457525,472.8
281.272646,47.3836458,8.5457525,472.8
281.305979,47.3836458,8.5457525,472.8
281.339312,47.3836458,8.5457525,472.8
281.372645,47.3836458,8.5457525,472.8
281.403536,47.3836471,8.5457549,472.894
281.436869,47.3836471,8.5457549,472.894
281.470202,47.3836471,8.5457549,472.894
281.503535,47.3836471,8.5457549,472.894
281.536868,47.3836471,8.5457549,472.894
281.570201,47.3836471,8.5457549,472.894
281.60336,47.3836484,8.5457572,472.97
281.636693,47.3836484,8.5457572,472.97
281.670026,47.3836484,8.5457572,472.97
281.703359,47.3836484,8.5457572,472.97
281.736692,47.3836484,8.5457572,472.97
281.770025,47.3836484,8.5457572,472.97
281.80619,47.3836493,8.5457595,473.016
281.839523,47.3836493,8.5457595,473.016
281.872856,47.3836493,8.5457595,473.016
281.906189,47.3836493,8.5457595,473.016
281.939522,47.3836493,8.5457595,473.016
281.972855,47.3836493,8.5457595,473.016
281.999037,47.3836509,8.5457615,473.208
282.03237,47.3836509,8.5457615,473.208
282.065703,47.3836509,8.5457615,473.208
282.099036,47.3836509,8.5457615,473.208
282.132369,47.3836509,8.5457615,473.208
282.165702,47.3836509,8.5457615,473.208
282.204778,47.3836526,8.5457634,473.137
282.238111,47.3836526,8.5457634,473.137
282.271444,47.3836526,8.5457634,473.137
282.304777,47.3836526,8.5457634,473.137
282.33811,47.3836526,8.5457634,473.137
282.371443,47.3836526,8.5457634,473.137
282.401417,47.3836535,8.5457648,473.083
282.43475,47.3836535,8.5457648,473.083
282.468083,47.3836535,8.5457648,473.083
282.501416,47.3836535,8.5457648,473.083
282.534749,47.3836535,8.5457648,473.083
282.568082,47.3836535,8.5457648,473.083
282.607336,47.3836545,8.5457653,472.977
282.640669,47.3836545,8.5457653,472.977
282.674002,47.3836545,8.5457653,472.977
282.707335,47.3836545,8.5457653,472.977
282.740668,47.3836545,8.5457653,472.977
282.774001,47.3836545,8.5457653,472.977
282.806168,47.3836554,8.5457663,472.89
282.839501,47.3836554,8.5457663,472.89
282.872834,47.3836554,8.5457663,472.89
282.906167,47.3836554,8.5457663,472.89
282.9395,47.3836554,8.5457663,472.89
282.972833,47.3836554,8.5457663,472.89
283.002992,47.3836559,8.5457682,472.839
283.036325,47.3836559,8.5457682,472.839
283.069658,47.3836559,8.5457682,472.839
283.102991,47.3836559,8.5457682,472.839
283.136324,47.3836559,8.5457682,472.839
283.169657,47.3836559,8.5457682,472.839
283.201677,47.3836577,8.5457697,472.881
283.23501,47.3836577,8.5457697,472.881
283.268343,47.3836577,8.5457697,472.881
283.301676,47.3836577,8.5457697,472.881
283.335009,47.3836577,8.5457697,472.881
283.368342,47.3836577,8.5457697,472.881
283.402438,47.3836584,8.5457714,472.845
283.435771,47.3836584,8.5457714,472.845
283.469104,47.3836584,8.5457714,472.845
283.502437,47.3836584,8.5457714,472.845
283.53577,47.3836584,8.5457714,472.845
283.569103,47.3836584,8.5457714,472.845
283.60628,47.3836592,8.5457732,472.893
283.639613,47.3836592,8.5457732,472.893
283.672946,47.3836592,8.5457732,472.893
283.706279,47.3836592,8.5457732,472.893
283.739612,47.3836592,8.5457732,472.893
283.772945,47.3836592,8.5457732,472.893
283.807058,47.3836597,8.5457756,472.883
283.840391,47.3836597,8.5457756,472.883
283.873724,47.3836597,8.5457756,472.883
283.907057,47.3836597,8.5457756,472.883
283.94039,47.3836597,8.5457756,472.883
283.973723,47.3836597,8.5457756,472.883
284.002778,47.3836603,8.5457773,472.811
284.036111,47.3836603,8.5457773,472.811
284.069444,47.3836603,8.5457773,472.811
284.102777,47.3836603,8.5457773,472.811
284.13611,47.3836603,8.5457773,472.811
284.169443,47.3836603,8.5457773,472.811
284.208495,47.3836588,8.5457801,472.911
284.241828,47.3836588,8.5457801,472.911
284.275161,47.3836588,8.5457801,472.911
284.308494,47.3836588,8.5457801,472.911
284.341827,47.3836588,8.5457801,472.911
284.37516,47.3836588,8.5457801,472.911
284.407327,47.3836585,8.5457823,472.697
284.44066,47.3836585,8.5457823,472.697
284.473993,47.3836585,8.5457823,472.697
284.507326,47.3836585,8.5457823,472.697
284.540659,47.3836585,8.5457823,472.697
284.573992,47.3836585,8.5457823,472.697
284.607048,47.3836591,8.5457842,472.657
284.640381,47.3836591,8.5457842,472.657
284.673714,47.3836591,8.5457842,472.657
284.707047,47.3836591,8.5457842,472.657
284.74038,47.3836591,8.5457842,472.657
284.773713,47.3836591,8.5457842,472.657
284.805821,47.3836597,8.5457867,472.769
284.839154,47.3836597,8.5457867,472.769
284.872487,47.3836597,8.5457867,472.769
284.90582,47.3836597,8.5457867,472.769
284.939153,47.3836597,8.5457867,472.769
284.972486,47.3836597,8.5457867,472.769
285.011661,47.3836614,8.5457889,473.028
285.044994,47.3836614,8.5457889,473.028
285.078327,47.3836614,8.5457889,473.028
285.11166,47.3836614,8.5457889,473.028
285.144993,47.3836614,8.5457889,473.028
285.178326,47.3836614,8.5457889,473.028
285.207389,47.3836622,8.545791,473.054
285.240722,47.3836622,8.545791,473.054
285.274055,47.3836622,8.545791,473.054
285.307388,47.3836622,8.545791,473.054
285.340721,47.3836622,8.545791,473.054
285.374054,47.3836622,8.545791,473.054
285.408163,47.3836624,8.5457932,473.051
285.441496,47.3836624,8.5457932,473.051
285.474829,47.3836624,8.5457932,473.051
285.508162,47.3836624,8.5457932,473.051
285.541495,47.3836624,8.5457932,473.051
285.574828,47.3836624,8.5457932,473.051
285.604796,47.3836623,8.5457949,472.881
285.638129,47.3836623,8.5457949,472.881
285.671462,47.3836623,8.5457949,472.881
285.704795,47.3836623,8.5457949,472.881
285.738128,47.3836623,8.5457949,472.881
285.771461,47.3836623,8.5457949,472.881
285.809642,47.3836621,8.545797,472.793
285.842975,47.3836621,8.545797,472.793
285.876308,47.3836621,8.545797,472.793
285.909641,47.3836621,8.545797,472.793
285.942974,47.3836621,8.545797,472.793
285.976307,47.3836621,8.545797,472.793
286.004346,47.3836632,8.5457987,472.828
286.037679,47.3836632,8.5457987,472.828
286.071012,47.3836632,8.5457987,472.828
286.104345,47.3836632,8.5457987,472.828
286.137678,47.3836632,8.5457987,472.828
286.171011,47.3836632,8.5457987,472.828
286.208164,47.3836632,8.5458,472.668
286.241497,47.3836632,8.5458,472.668
286.27483,47.3836632,8.5458,472.668
286.308163,47.3836632,8.5458,472.668
286.341496,47.3836632,8.5458,472.668
286.374829,47.3836632,8.5458,472.668
286.402784,47.3836635,8.5458013,472.633
286.436117,47.3836635,8.5458013,472.633
286.46945,47.3836635,8.5458013,472.633
286.502783,47.3836635,8.5458013,472.633
286.536116,47.3836635,8.5458013,472.633
286.569449,47.3836635,8.5458013,472.633
286.601583,47.3836633,8.5458027,472.597
286.634916,47.3836633,8.5458027,472.597
286.668249,47.3836633,8.5458027,472.597
286.701582,47.3836633,8.5458027,472.597
286.734915,47.3836633,8.5458027,472.597
286.768248,47.3836633,8.5458027,472.597
286.804399,47.383664,8.5458043,472.813
286.837732,47.383664,8.5458043,472.813
286.871065,47.383664,8.5458043,472.813
286.904398,47.383664,8.5458043,472.813
286.937731,47.383664,8.5458043,472.813
286.971064,47.383664,8.5458043,472.813
287.003125,47.3836652,8.5458061,473.145
287.036458,47.3836652,8.5458061,473.145
287.069791,47.3836652,8.5458061,473.145
287.103124,47.3836652,8.5458061,473.145
287.136457,47.3836652,8.5458061,473.145
287.16979,47.3836652,8.5458061,473.145
287.202982,47.3836669,8.5458072,473.447
287.236315,47.3836669,8.5458072,473.447
287.269648,47.3836669,8.5458072,473.447
287.302981,47.3836669,8.5458072,473.447
287.336314,47.3836669,8.5458072,473.447
287.369647,47.3836669,8.5458072,473.447
287.406847,47.3836676,8.5458089,473.546
287.44018,47.3836676,8.5458089,473.546
287.473513,47.3836676,8.5458089,473.546
287.506846,47.3836676,8.5458089,473.546
287.540179,47.3836676,8.5458089,473.546
287.573512,47.3836676,8.5458089,473.546
287.60552,47.3836687,8.5458111,473.668
287.638853,47.3836687,8.5458111,473.668
287.672186,47.3836687,8.5458111,473.668
287.705519,47.3836687,8.5458111,473.668
287.738852,47.3836687,8.5458111,473.668
287.772185,47.3836687,8.5458111,473.668
287.809251,47.3836687,8.5458131,473.521
287.842584,47.3836687,8.5458131,473.521
287.875917,47.3836687,8.5458131,473.521
287.90925,47.3836687,8.5458131,473.521
287.942583,47.3836687,8.5458131,473.521
287.975916,47.3836687,8.5458131,473.521
288.014138,47.3836697,8.5458152,473.663
288.047471,47.3836697,8.5458152,473.663
288.080804,47.3836697,8.5458152,473.663
288.114137,47.3836697,8.5458152,473.663
288.14747,47.3836697,8.5458152,473.663
288.180803,47.3836697,8.5458152,473.663
288.209836,47.3836708,8.5458172,473.667
288.243169,47.3836708,8.5458172,473.667
288.276502,47.3836708,8.5458172,473.667
288.309835,47.3836708,8.5458172,473.667
288.343168,47.3836708,8.5458172,473.667
288.376501,47.3836708,8.5458172,473.667
288.408534,47.3836717,8.5458196,473.759
288.441867,47.3836717,8.5458196,473.759
288.4752,47.3836717,8.5458196,473.759
288.508533,47.3836717,8.5458196,473.759
288.541866,47.3836717,8.5458196,473.759
288.575199,47.3836717,8.5458196,473.759
288.608295,47.3836723,8.545822,473.97
288.641628,47.3836723,8.545822,473.97
288.674961,47.3836723,8.545822,473.97
288.708294,47.3836723,8.545822,473.97
288.741627,47.3836723,8.545822,473.97
288.77496,47.3836723,8.545822,473.97
288.808127,47.3836736,8.5458237,474.194
288.84146,47.3836736,8.5458237,474.194
288.874793,47.3836736,8.5458237,474.194
288.908126,47.3836736,8.5458237,474.194
288.941459,47.3836736,8.5458237,474.194
288.974792,47.3836736,8.5458237,474.194
289.012078,47.3836741,8.5458258,474.47
289.045411,47.3836741,8.5458258,474.47
289.078744,47.3836741,8.5458258,474.47
289.112077,47.3836741,8.5458258,474.47
289.14541,47.3836741,8.5458258,474.47
289.178743,47.3836741,8.5458258,474.47
289.211764,47.3836734,8.5458286,474.595
289.245097,47.3836734,8.5458286,474.595
289.27843,47.3836734,8.5458286,474.595
289.311763,47.3836734,8.5458286,474.595
289.345096,47.3836734,8.5458286,474.595
289.378429,47.3836734,8.5458286,474.595
289.409433,47.3836733,8.5458309,474.754
289.442766,47.3836733,8.5458309,474.754
289.476099,47.3836733,8.5458309,474.754
289.509432,47.3836733,8.5458309,474.754
289.542765,47.3836733,8.5458309,474.754
289.576098,47.3836733,8.5458309,474.754
289.615262,47.3836746,8.5458327,474.709
289.648595,47.3836746,8.5458327,474.709
289.681928,47.3836746,8.5458327,474.709
289.715261,47.3836746,8.5458327,474.709
289.748594,47.3836746,8.5458327,474.709
289.781927,47.3836746,8.5458327,474.709
289.80904,47.3836758,8.5458343,474.609
289.842373,47.3836758,8.5458343,474.609
289.875706,47.3836758,8.5458343,474.609
289.909039,47.3836758,8.5458343,474.609
289.942372,47.3836758,8.5458343,474.609
289.975705,47.3836758,8.5458343,474.609
290.005689,47.3836767,8.5458362,474.289
290.039022,47.3836767,8.5458362,474.289
290.072355,47.3836767,8.5458362,474.289
290.105688,47.3836767,8.5458362,474.289
290.139021,47.3836767,8.5458362,474.289
290.172354,47.3836767,8.5458362,474.289
290.210497,47.383678,8.5458386,474.338
290.24383,47.383678,8.5458386,474.338
290.277163,47.383678,8.5458386,474.338
290.310496,47.383678,8.5458386,474.338
290.343829,47.383678,8.5458386,474.338
290.377162,47.383678,8.5458386,474.338
290.402186,47.3836796,8.5458404,474.486
290.435519,47.3836796,8.5458404,474.486
290.468852,47.3836796,8.5458404,474.486
290.502185,47.3836796,8.5458404,474.486
290.535518,47.3836796,8.5458404,474.486
290.568851,47.3836796,8.5458404,474.486
290.606031,47.3836807,8.5458423,474.508
290.639364,47.3836807,8.5458423,474.508
290.672697,47.3836807,8.5458423,474.508
290.70603,47.3836807,8.5458423,474.508
290.739363,47.3836807,8.5458423,474.508
290.772696,47.3836807,8.5458423,474.508
290.805743,47.3836812,8.5458444,474.553
290.839076,47.3836812,8.5458444,474.553
290.872409,47.3836812,8.5458444,474.553
290.905742,47.3836812,8.5458444,474.553
290.939075,47.3836812,8.5458444,474.553
290.972408,47.3836812,8.5458444,474.553
291.007498,47.3836815,8.5458471,474.65
291.040831,47.3836815,8.5458471,474.65
291.074164,47.3836815,8.5458471,474.65
291.107497,47.3836815,8.5458471,474.65
291.14083,47.3836815,8.5458471,474.65
291.174163,47.3836815,8.5458471,474.65
291.207247,47.3836817,8.5458487,474.807
291.24058,47.3836817,8.5458487,474.807
291.273913,47.3836817,8.5458487,474.807
291.307246,47.3836817,8.5458487,474.807
291.340579,47.3836817,8.5458487,474.807
291.373912,47.3836817,8.5458487,474.807
291.414112,47.3836824,8.5458512,474.735
291.447445,47.3836824,8.5458512,474.735
291.480778,47.3836824,8.5458512,474.735
291.514111,47.3836824,8.5458512,474.735
291.547444,47.3836824,8.5458512,474.735
291.580777,47.3836824,8.5458512,474.735
291.605757,47.3836828,8.5458532,474.697
291.63909,47.3836828,8.5458532,474.697
291.672423,47.3836828,8.5458532,474.697
291.705756,47.3836828,8.5458532,474.697
291.739089,47.3836828,8.5458532,474.697
291.772422,47.3836828,8.5458532,474.697
291.809568,47.3836838,8.5458546,474.685
291.842901,47.3836838,8.5458546,474.685
291.876234,47.3836838,8.5458546,474.685
291.909567,47.3836838,8.5458546,474.685
291.9429,47.3836838,8.5458546,474.685
291.976233,47.3836838,8.5458546,474.685
292.00838,47.3836851,8.5458554,474.714
292.041713,47.3836851,8.5458554,474.714
292.075046,47.3836851,8.5458554,474.714
292.108379,47.3836851,8.5458554,474.714
292.141712,47.3836851,8.5458554,474.714
292.175045,47.3836851,8.5458554,474.714
292.214218,47.3836865,8.5458561,474.737
292.247551,47.3836865,8.5458561,474.737
292.280884,47.3836865,8.5458561,474.737
292.314217,47.3836865,8.5458561,474.737
292.34755,47.3836865,8.5458561,474.737
292.380883,47.3836865,8.5458561,474.737
292.412974,47.3836872,8.5458573,474.629
292.446307,47.3836872,8.5458573,474.629
292.47964,47.3836872,8.5458573,474.629
292.512973,47.3836872,8.5458573,474.629
292.546306,47.3836872,8.5458573,474.629
292.579639,47.3836872,8.5458573,474.629
292.618751,47.3836884,8.5458592,474.758
292.652084,47.3836884,8.5458592,474.758
292.685417,47.3836884,8.5458592,474.758
292.71875,47.3836884,8.5458592,474.758
292.752083,47.3836884,8.5458592,474.758
292.785416,47.3836884,8.5458592,474.758
292.809474,47.3836895,8.545861,474.809
292.842807,47.3836895,8.545861,474.809
292.87614,47.3836895,8.545861,474.809
292.909473,47.3836895,8.545861,474.809
292.942806,47.3836895,8.545861,474.809
292.976139,47.3836895,8.545861,474.809
293.01425,47.3836908,8.5458626,475.003
293.047583,47.3836908,8.5458626,475.003
293.080916,47.3836908,8.5458626,475.003
293.114249,47.3836908,8.5458626,475.003
293.147582,47.3836908,8.5458626,475.003
293.180915,47.3836908,8.5458626,475.003
293.208059,47.3836911,8.5458645,474.96
293.241392,47.3836911,8.5458645,474.96
293.274725,47.3836911,8.5458645,474.96
293.308058,47.3836911,8.5458645,474.96
293.341391,47.3836911,8.5458645,474.96
293.374724,47.3836911,8.5458645,474.96
293.414023,47.3836921,8.5458658,474.993
293.447356,47.3836921,8.5458658,474.993
293.480689,47.3836921,8.5458658,474.993
293.514022,47.3836921,8.5458658,474.993
293.547355,47.3836921,8.5458658,474.993
293.580688,47.3836921,8.5458658,474.993
293.614663,47.383693,8.545867,474.929
293.647996,47.383693,8.545867,474.929
293.681329,47.383693,8.545867,474.929
293.714662,47.383693,8.545867,474.929
293.747995,47.383693,8.545867,474.929
293.781328,47.383693,8.545867,474.929
293.81638,47.3836946,8.5458678,475.049
293.849713,47.3836946,8.5458678,475.049
293.883046,47.3836946,8.5458678,475.049
293.916379,47.3836946,8.5458678,475.049
293.949712,47.3836946,8.5458678,475.049
293.983045,47.3836946,8.5458678,475.049
294.014154,47.3836955,8.5458701,475.411
294.047487,47.3836955,8.5458701,475.411
294.08082,47.3836955,8.5458701,475.411
294.114153,47.3836955,8.5458701,475.411
294.147486,47.3836955,8.5458701,475.411
294.180819,47.3836955,8.5458701,475.411
294.214049,47.3836965,8.5458719,475.55
294.247382,47.3836965,8.5458719,475.55
294.280715,47.3836965,8.5458719,475.55
294.314048,47.3836965,8.5458719,475.55
294.347381,47.3836965,8.5458719,475.55
294.380714,47.3836965,8.5458719,475.55
294.4127,47.3836966,8.5458742,475.648
294.446033,47.3836966,8.5458742,475.648
294.479366,47.3836966,8.5458742,475.648
294.512699,47.3836966,8.5458742,475.648
294.546032,47.3836966,8.5458742,475.648
294.579365,47.3836966,8.5458742,475.648
294.608321,47.3836962,8.5458764,475.491
294.641654,47.3836962,8.5458764,475.491
294.674987,47.3836962,8.5458764,475.491
294.70832,47.3836962,8.5458764,475.491
294.741653,47.3836962,8.5458764,475.491
294.774986,47.3836962,8.5458764,475.491
294.810123,47.3836973,8.5458787,475.763
294.843456,47.3836973,8.5458787,475.763
294.876789,47.3836973,8.5458787,475.763
294.910122,47.3836973,8.5458787,475.763
294.943455,47.3836973,8.5458787,475.763
294.976788,47.3836973,8.5458787,475.763
295.01001,47.3836985,8.5458809,475.846
295.043343,47.3836985,8.5458809,475.846
295.076676,47.3836985,8.5458809,475.846
295.110009,47.3836985,8.5458809,475.846
295.143342,47.3836985,8.5458809,475.846
295.176675,47.3836985,8.5458809,475.846
295.208619,47.3836995,8.5458825,475.793
295.241952,47.3836995,8.5458825,475.793
295.275285,47.3836995,8.5458825,475.793
295.308618,47.3836995,8.5458825,475.793
295.341951,47.3836995,8.5458825,475.793
295.375284,47.3836995,8.5458825,475.793
295.413456,47.3837004,8.5458844,475.758
295.446789,47.3837004,8.5458844,475.758
295.480122,47.3837004,8.5458844,475.758
295.513455,47.3837004,8.5458844,475.758
295.546788,47.3837004,8.5458844,475.758
295.580121,47.3837004,8.5458844,475.758
295.61625,47.3837009,8.5458871,475.816
295.649583,47.3837009,8.5458871,475.816
295.682916,47.3837009,8.5458871,475.816
295.716249,47.3837009,8.5458871,475.816
295.749582,47.3837009,8.5458871,475.816
295.782915,47.3837009,8.5458871,475.816
295.806937,47.3837015,8.5458891,475.804
295.84027,47.3837015,8.5458891,475.804
295.873603,47.3837015,8.5458891,475.804
295.906936,47.3837015,8.5458891,475.804
295.940269,47.3837015,8.5458891,475.804
295.973602,47.3837015,8.5458891,475.804
296.005598,47.3837026,8.545891,475.924
296.038931,47.3837026,8.545891,475.924
296.072264,47.3837026,8.545891,475.924
296.105597,47.3837026,8.545891,475.924
296.13893,47.3837026,8.545891,475.924
296.172263,47.3837026,8.545891,475.924
296.207256,47.3837032,8.5458929,475.968
296.240589,47.3837032,8.5458929,475.968
296.273922,47.3837032,8.5458929,475.968
296.307255,47.3837032,8.5458929,475.968
296.340588,47.3837032,8.5458929,475.968
296.373921,47.3837032,8.5458929,475.968
296.40703,47.3837031,8.5458946,475.845
296.440363,47.3837031,8.5458946,475.845
296.473696,47.3837031,8.5458946,475.845
296.507029,47.3837031,8.5458946,475.845
296.540362,47.3837031,8.5458946,475.845
296.573695,47.3837031,8.5458946,475.845
296.608943,47.3837033,8.5458961,475.869
296.642276,47.3837033,8.5458961,475.869
296.675609,47.3837033,8.5458961,475.869
296.708942,47.3837033,8.5458961,475.869
296.742275,47.3837033,8.5458961,475.869
296.775608,47.3837033,8.5458961,475.869
296.807714,47.3837036,8.545897,475.702
296.841047,47.3837036,8.545897,475.702
296.87438,47.3837036,8.545897,475.702
296.907713,47.3837036,8.545897,475.702
296.941046,47.3837036,8.545897,475.702
296.974379,47.3837036,8.545897,475.702
297.01063,47.3837035,8.5458984,475.511
297.043963,47.3837035,8.5458984,475.511
297.077296,47.3837035,8.5458984,475.511
297.110629,47.3837035,8.5458984,475.511
297.143962,47.3837035,8.5458984,475.511
297.177295,47.3837035,8.5458984,475.511
297.208422,47.383704,8.5458997,475.319
297.241755,47.383704,8.5458997,475.319
297.275088,47.383704,8.5458997,475.319
297.308421,47.383704,8.5458997,475.319
297.341754,47.383704,8.5458997,475.319
297.375087,47.383704,8.5458997,475.319
297.409211,47.3837044,8.5459008,475.043
297.442544,47.3837044,8.5459008,475.043
297.475877,47.3837044,8.5459008,475.043
297.50921,47.3837044,8.5459008,475.043
297.542543,47.3837044,8.5459008,475.043
297.575876,47.3837044,8.5459008,475.043
297.607974,47.3837051,8.5459017,474.81
297.641307,47.3837051,8.5459017,474.81
297.67464,47.3837051,8.5459017,474.81
297.707973,47.3837051,8.5459017,474.81
297.741306,47.3837051,8.5459017,474.81
297.774639,47.3837051,8.5459017,474.81
297.8128,47.3837062,8.5459029,474.778
297.846133,47.3837062,8.5459029,474.778
297.879466,47.3837062,8.5459029,474.778
297.912799,47.3837062,8.5459029,474.778
297.946132,47.3837062,8.5459029,474.778
297.979465,47.3837062,8.5459029,474.778
298.009578,47.383707,8.545904,474.628
298.042911,47.383707,8.545904,474.628
298.076244,47.383707,8.545904,474.628
298.109577,47.383707,8.545904,474.628
298.14291,47.383707,8.545904,474.628
298.176243,47.383707,8.545904,474.628
298.214375,47.3837084,8.5459052,474.445
298.247708,47.3837084,8.5459052,474.445
298.281041,47.3837084,8.5459052,474.445
298.314374,47.3837084,8.5459052,474.445
298.347707,47.3837084,8.5459052,474.445
298.38104,47.3837084,8.5459052,474.445
298.407106,47.3837108,8.5459066,474.641
298.440439,47.3837108,8.5459066,474.641
298.473772,47.3837108,8.5459066,474.641
298.507105,47.3837108,8.5459066,474.641
298.540438,47.3837108,8.5459066,474.641
298.573771,47.3837108,8.5459066,474.641
298.611989,47.3837132,8.5459076,474.872
298.645322,47.3837132,8.5459076,474.872
298.678655,47.3837132,8.5459076,474.872
298.711988,47.3837132,8.5459076,474.872
298.745321,47.3837132,8.5459076,474.872
298.778654,47.3837132,8.5459076,474.872
298.808652,47.3837153,8.5459094,475.069
298.841985,47.3837153,8.5459094,475.069
298.875318,47.3837153,8.5459094,475.069
298.908651,47.3837153,8.5459094,475.069
298.941984,47.3837153,8.5459094,475.069
298.975317,47.3837153,8.5459094,475.069
299.008542,47.3837176,8.5459107,475.342
299.041875,47.3837176,8.5459107,475.342
299.075208,47.3837176,8.5459107,475.342
299.108541,47.3837176,8.5459107,475.342
299.141874,47.3837176,8.5459107,475.342
299.175207,47.3837176,8.5459107,475.342
299.20933,47.3837187,8.5459129,475.259
299.242663,47.3837187,8.5459129,475.259
299.275996,47.3837187,8.5459129,475.259
299.309329,47.3837187,8.5459129,475.259
299.342662,47.3837187,8.5459129,475.259
299.375995,47.3837187,8.5459129,475.259
299.411176,47.3837192,8.5459148,475.267
299.444509,47.3837192,8.5459148,475.267
299.477842,47.3837192,8.5459148,475.267
299.511175,47.3837192,8.5459148,475.267
299.544508,47.3837192,8.5459148,475.267
299.577841,47.3837192,8.5459148,475.267
299.608944,47.3837188,8.5459165,475.107
299.642277,47.3837188,8.5459165,475.107
299.67561,47.3837188,8.5459165,475.107
299.708943,47.3837188,8.5459165,475.107
299.742276,47.3837188,8.5459165,475.107
299.775609,47.3837188,8.5459165,475.107
299.840076,47.383719,8.545918,475.04
299.873409,47.383719,8.545918,475.04
299.906742,47.383719,8.545918,475.04
299.940075,47.383719,8.545918,475.04
299.973408,47.383719,8.545918,475.04
300.006741,47.383719,8.545918,475.04
300.009492,47.3837196,8.5459196,475.122
300.042825,47.3837196,8.5459196,475.122
300.076158,47.3837196,8.5459196,475.122
300.109491,47.3837196,8.5459196,475.122
300.142824,47.3837196,8.5459196,475.122
300.176157,47.3837196,8.5459196,475.122
300.213284,47.3837199,8.5459217,475.122
300.246617,47.3837199,8.5459217,475.122
300.27995,47.3837199,8.5459217,475.122
300.313283,47.3837199,8.5459217,475.122
300.346616,47.3837199,8.5459217,475.122
300.379949,47.3837199,8.5459217,475.122
300.411031,47.3837199,8.5459239,474.978
300.444364,47.3837199,8.5459239,474.978
300.477697,47.3837199,8.5459239,474.978
300.51103,47.3837199,8.5459239,474.978
300.544363,47.3837199,8.5459239,474.978
300.577696,47.3837199,8.5459239,474.978
300.612813,47.3837208,8.5459261,475.067
300.646146,47.3837208,8.5459261,475.067
300.679479,47.3837208,8.5459261,475.067
300.712812,47.3837208,8.5459261,475.067
300.746145,47.3837208,8.5459261,475.067
300.779478,47.3837208,8.5459261,475.067
300.812693,47.3837209,8.5459281,474.996
300.846026,47.3837209,8.5459281,474.996
300.879359,47.3837209,8.5459281,474.996
300.912692,47.3837209,8.5459281,474.996
300.946025,47.3837209,8.5459281,474.996
300.979358,47.3837209,8.5459281,474.996
301.015492,47.3837207,8.5459303,474.809
301.048825,47.3837207,8.5459303,474.809
301.082158,47.3837207,8.5459303,474.809
301.115491,47.3837207,8.5459303,474.809
301.148824,47.3837207,8.5459303,474.809
301.182157,47.3837207,8.5459303,474.809
301.211123,47.3837193,8.5459331,474.317
301.244456,47.3837193,8.5459331,474.317
301.277789,47.3837193,8.5459331,474.317
301.311122,47.3837193,8.5459331,474.317
301.344455,47.3837193,8.5459331,474.317
301.377788,47.3837193,8.5459331,474.317
301.415045,47.383718,8.5459357,474.004
301.448378,47.383718,8.5459357,474.004
301.481711,47.383718,8.5459357,474.004
301.515044,47.383718,8.5459357,474.004
301.548377,47.383718,8.5459357,474.004
301.58171,47.383718,8.5459357,474.004
301.615793,47.3837172,8.5459381,473.657
301.649126,47.3837172,8.5459381,473.657
301.682459,47.3837172,8.5459381,473.657
301.715792,47.3837172,8.5459381,473.657
301.749125,47.3837172,8.5459381,473.657
301.782458,47.3837172,8.5459381,473.657
301.809422,47.3837161,8.5459406,473.389
301.842755,47.3837161,8.5459406,473.389
301.876088,47.3837161,8.5459406,473.389
301.909421,47.3837161,8.5459406,473.389
301.942754,47.3837161,8.5459406,473.389
301.976087,47.3837161,8.5459406,473.389
302.013268,47.3837158,8.5459422,473.2
302.046601,47.3837158,8.5459422,473.2
302.079934,47.3837158,8.5459422,473.2
302.113267,47.3837158,8.5459422,473.2
302.1466,47.3837158,8.5459422,473.2
302.179933,47.3837158,8.5459422,473.2
302.214039,47.383716,8.5459437,473.04
302.247372,47.383716,8.5459437,473.04
